task_id,trial_id,trial_number,source,difficulty,math_question,naive_human_strategy,domain_specific_LLM_strategy,reasoner_strategy_label,engineer_failure_label,critic_label,global_graph_pattern,validator_outcome,first_failure_stage,n_tool_calls,n_failed_compiles,perseverated,declared_success,final_proof_compiles,statement_preserved,axiom_clean,presentation_takeaway
easy_fatem_115,easy_fatem_115_t8,8,FATE-M,easy,"Let R be a relation on a set A, and let the inverse relation contain the pairs whose reversed pairs belong to R. Then R is transitive if and only if its inverse relation is transitive.",Unpack transitivity for the inverse relation and apply the original transitivity in reversed order.,Use Transitive/IsTrans definitions directly; avoid searching for a nonexistent special inverse lemma.,valid_strategy,application_type_mismatch,critic_false_accept,critic_masking,trace_verified,engineer,10,5,false,true,none,none,none,"O1/O2 evidence: in-loop Lean check verified the submitted code; offline kernel recheck is not claimed. Proposal grounding: README/NLP Lab O1 localization, O2 failure taxonomy, O3 early prediction. O3 is not claimed for this 100-trace slice. MD grounding: docs/LEAN_FAILURE_ANALYSIS_GUIDE.md and docs/REPO_LAYOUT_RULES.md. Kernel=off."
easy_fatem_115,easy_fatem_115_t9,9,FATE-M,easy,"Let R be a relation on a set A, and let the inverse relation contain the pairs whose reversed pairs belong to R. Then R is transitive if and only if its inverse relation is transitive.",Unpack transitivity for the inverse relation and apply the original transitivity in reversed order.,Use Transitive/IsTrans definitions directly; avoid searching for a nonexistent special inverse lemma.,valid_strategy,no_submission,critic_missing,tool_overuse,unsolved,engineer,10,6,false,false,none,none,none,"O2 evidence: global behavior label tool_overuse explains failure beyond final accuracy; O3 is not claimed. Proposal grounding: README/NLP Lab O1 localization, O2 failure taxonomy, O3 early prediction. O3 is not claimed for this 100-trace slice. MD grounding: docs/LEAN_FAILURE_ANALYSIS_GUIDE.md and docs/REPO_LAYOUT_RULES.md. Kernel=off."
easy_leancat_001,easy_leancat_001_t0,0,LeanCat,easy,"Let C be a category, and let the identity functor on C be given. The monoid of natural transformations from the identity functor to itself is commutative.",Show two natural transformations are equal by extensionality and componentwise naturality.,Use NatTrans.ext and naturality; keep category variables and universe context intact.,valid_strategy,compile_loop,critic_missing,tool_overuse,validation_unknown,engineer,14,7,false,false,none,none,none,"O2 evidence: global behavior label tool_overuse explains failure beyond final accuracy; O3 is not claimed. Proposal grounding: README/NLP Lab O1 localization, O2 failure taxonomy, O3 early prediction. O3 is not claimed for this 100-trace slice. MD grounding: docs/LEAN_FAILURE_ANALYSIS_GUIDE.md and docs/REPO_LAYOUT_RULES.md. Kernel=off."
easy_leancat_001,easy_leancat_001_t1,1,LeanCat,easy,"Let C be a category, and let the identity functor on C be given. The monoid of natural transformations from the identity functor to itself is commutative.",Show two natural transformations are equal by extensionality and componentwise naturality.,Use NatTrans.ext and naturality; keep category variables and universe context intact.,valid_strategy,compile_loop,critic_missing,tool_overuse,validation_unknown,engineer,14,7,false,false,none,none,none,"O2 evidence: global behavior label tool_overuse explains failure beyond final accuracy; O3 is not claimed. Proposal grounding: README/NLP Lab O1 localization, O2 failure taxonomy, O3 early prediction. O3 is not claimed for this 100-trace slice. MD grounding: docs/LEAN_FAILURE_ANALYSIS_GUIDE.md and docs/REPO_LAYOUT_RULES.md. Kernel=off."
easy_leancat_001,easy_leancat_001_t2,2,LeanCat,easy,"Let C be a category, and let the identity functor on C be given. The monoid of natural transformations from the identity functor to itself is commutative.",Show two natural transformations are equal by extensionality and componentwise naturality.,Use NatTrans.ext and naturality; keep category variables and universe context intact.,partially_valid_strategy,no_submission,critic_false_accept,critic_masking,trace_verified,engineer,2,0,false,true,none,none,none,"O1/O2 evidence: in-loop Lean check verified the submitted code; offline kernel recheck is not claimed. Proposal grounding: README/NLP Lab O1 localization, O2 failure taxonomy, O3 early prediction. O3 is not claimed for this 100-trace slice. MD grounding: docs/LEAN_FAILURE_ANALYSIS_GUIDE.md and docs/REPO_LAYOUT_RULES.md. Kernel=off."
easy_leancat_001,easy_leancat_001_t3,3,LeanCat,easy,"Let C be a category, and let the identity functor on C be given. The monoid of natural transformations from the identity functor to itself is commutative.",Show two natural transformations are equal by extensionality and componentwise naturality.,Use NatTrans.ext and naturality; keep category variables and universe context intact.,valid_strategy,no_submission,critic_missing,tool_overuse,unsolved,engineer,13,6,false,false,none,none,none,"O2 evidence: global behavior label tool_overuse explains failure beyond final accuracy; O3 is not claimed. Proposal grounding: README/NLP Lab O1 localization, O2 failure taxonomy, O3 early prediction. O3 is not claimed for this 100-trace slice. MD grounding: docs/LEAN_FAILURE_ANALYSIS_GUIDE.md and docs/REPO_LAYOUT_RULES.md. Kernel=off."
easy_leancat_001,easy_leancat_001_t4,4,LeanCat,easy,"Let C be a category, and let the identity functor on C be given. The monoid of natural transformations from the identity functor to itself is commutative.",Show two natural transformations are equal by extensionality and componentwise naturality.,Use NatTrans.ext and naturality; keep category variables and universe context intact.,partially_valid_strategy,no_submission,critic_false_accept,critic_masking,trace_verified,engineer,5,0,false,true,none,none,none,"O1/O2 evidence: in-loop Lean check verified the submitted code; offline kernel recheck is not claimed. Proposal grounding: README/NLP Lab O1 localization, O2 failure taxonomy, O3 early prediction. O3 is not claimed for this 100-trace slice. MD grounding: docs/LEAN_FAILURE_ANALYSIS_GUIDE.md and docs/REPO_LAYOUT_RULES.md. Kernel=off."
easy_leancat_001,easy_leancat_001_t5,5,LeanCat,easy,"Let C be a category, and let the identity functor on C be given. The monoid of natural transformations from the identity functor to itself is commutative.",Show two natural transformations are equal by extensionality and componentwise naturality.,Use NatTrans.ext and naturality; keep category variables and universe context intact.,valid_strategy,no_submission,critic_missing,tool_overuse,unsolved,engineer,11,6,false,false,none,none,none,"O2 evidence: global behavior label tool_overuse explains failure beyond final accuracy; O3 is not claimed. Proposal grounding: README/NLP Lab O1 localization, O2 failure taxonomy, O3 early prediction. O3 is not claimed for this 100-trace slice. MD grounding: docs/LEAN_FAILURE_ANALYSIS_GUIDE.md and docs/REPO_LAYOUT_RULES.md. Kernel=off."
easy_leancat_001,easy_leancat_001_t6,6,LeanCat,easy,"Let C be a category, and let the identity functor on C be given. The monoid of natural transformations from the identity functor to itself is commutative.",Show two natural transformations are equal by extensionality and componentwise naturality.,Use NatTrans.ext and naturality; keep category variables and universe context intact.,valid_strategy,compile_loop,critic_missing,tool_overuse,validation_unknown,engineer,14,3,false,false,none,none,none,"O2 evidence: global behavior label tool_overuse explains failure beyond final accuracy; O3 is not claimed. Proposal grounding: README/NLP Lab O1 localization, O2 failure taxonomy, O3 early prediction. O3 is not claimed for this 100-trace slice. MD grounding: docs/LEAN_FAILURE_ANALYSIS_GUIDE.md and docs/REPO_LAYOUT_RULES.md. Kernel=off."
easy_leancat_001,easy_leancat_001_t7,7,LeanCat,easy,"Let C be a category, and let the identity functor on C be given. The monoid of natural transformations from the identity functor to itself is commutative.",Show two natural transformations are equal by extensionality and componentwise naturality.,Use NatTrans.ext and naturality; keep category variables and universe context intact.,partially_valid_strategy,compile_loop,critic_false_accept,critic_masking,trace_verified,engineer,8,1,false,true,none,none,none,"O1/O2 evidence: in-loop Lean check verified the submitted code; offline kernel recheck is not claimed. Proposal grounding: README/NLP Lab O1 localization, O2 failure taxonomy, O3 early prediction. O3 is not claimed for this 100-trace slice. MD grounding: docs/LEAN_FAILURE_ANALYSIS_GUIDE.md and docs/REPO_LAYOUT_RULES.md. Kernel=off."
easy_leancat_001,easy_leancat_001_t8,8,LeanCat,easy,"Let C be a category, and let the identity functor on C be given. The monoid of natural transformations from the identity functor to itself is commutative.",Show two natural transformations are equal by extensionality and componentwise naturality.,Use NatTrans.ext and naturality; keep category variables and universe context intact.,partially_valid_strategy,no_submission,critic_false_accept,critic_masking,trace_verified,engineer,4,0,false,true,none,none,none,"O1/O2 evidence: in-loop Lean check verified the submitted code; offline kernel recheck is not claimed. Proposal grounding: README/NLP Lab O1 localization, O2 failure taxonomy, O3 early prediction. O3 is not claimed for this 100-trace slice. MD grounding: docs/LEAN_FAILURE_ANALYSIS_GUIDE.md and docs/REPO_LAYOUT_RULES.md. Kernel=off."
easy_leancat_001,easy_leancat_001_t9,9,LeanCat,easy,"Let C be a category, and let the identity functor on C be given. The monoid of natural transformations from the identity functor to itself is commutative.",Show two natural transformations are equal by extensionality and componentwise naturality.,Use NatTrans.ext and naturality; keep category variables and universe context intact.,valid_strategy,compile_loop,critic_false_accept,critic_masking,trace_verified,engineer,10,5,false,true,none,none,none,"O1/O2 evidence: in-loop Lean check verified the submitted code; offline kernel recheck is not claimed. Proposal grounding: README/NLP Lab O1 localization, O2 failure taxonomy, O3 early prediction. O3 is not claimed for this 100-trace slice. MD grounding: docs/LEAN_FAILURE_ANALYSIS_GUIDE.md and docs/REPO_LAYOUT_RULES.md. Kernel=off."
easy_leancat_002,easy_leancat_002_t0,0,LeanCat,easy,"Let C be a category, and let f and g be morphisms in C. If the composite f after g is monic, then g is monic.","To prove a composed morphism is monic, cancel through the known monic factors.",Use the Mono definition and cancellation lemmas for composition.,partially_valid_strategy,no_submission,critic_false_accept,critic_masking,trace_verified,engineer,5,0,false,true,none,none,none,"O1/O2 evidence: in-loop Lean check verified the submitted code; offline kernel recheck is not claimed. Proposal grounding: README/NLP Lab O1 localization, O2 failure taxonomy, O3 early prediction. O3 is not claimed for this 100-trace slice. MD grounding: docs/LEAN_FAILURE_ANALYSIS_GUIDE.md and docs/REPO_LAYOUT_RULES.md. Kernel=off."
easy_leancat_002,easy_leancat_002_t1,1,LeanCat,easy,"Let C be a category, and let f and g be morphisms in C. If the composite f after g is monic, then g is monic.","To prove a composed morphism is monic, cancel through the known monic factors.",Use the Mono definition and cancellation lemmas for composition.,no_real_strategy,no_submission,critic_missing,free_routing_failure,unsolved,reasoner,6,0,false,false,none,none,none,"O2 evidence: engineer label no_submission localizes a concrete Lean failure mode; O3 is not claimed. Proposal grounding: README/NLP Lab O1 localization, O2 failure taxonomy, O3 early prediction. O3 is not claimed for this 100-trace slice. MD grounding: docs/LEAN_FAILURE_ANALYSIS_GUIDE.md and docs/REPO_LAYOUT_RULES.md. Kernel=off."
easy_leancat_002,easy_leancat_002_t2,2,LeanCat,easy,"Let C be a category, and let f and g be morphisms in C. If the composite f after g is monic, then g is monic.","To prove a composed morphism is monic, cancel through the known monic factors.",Use the Mono definition and cancellation lemmas for composition.,partially_valid_strategy,no_submission,critic_false_accept,critic_masking,trace_verified,engineer,5,0,false,true,none,none,none,"O1/O2 evidence: in-loop Lean check verified the submitted code; offline kernel recheck is not claimed. Proposal grounding: README/NLP Lab O1 localization, O2 failure taxonomy, O3 early prediction. O3 is not claimed for this 100-trace slice. MD grounding: docs/LEAN_FAILURE_ANALYSIS_GUIDE.md and docs/REPO_LAYOUT_RULES.md. Kernel=off."
easy_leancat_002,easy_leancat_002_t3,3,LeanCat,easy,"Let C be a category, and let f and g be morphisms in C. If the composite f after g is monic, then g is monic.","To prove a composed morphism is monic, cancel through the known monic factors.",Use the Mono definition and cancellation lemmas for composition.,partially_valid_strategy,no_submission,critic_false_accept,critic_masking,trace_verified,engineer,4,0,false,true,none,none,none,"O1/O2 evidence: in-loop Lean check verified the submitted code; offline kernel recheck is not claimed. Proposal grounding: README/NLP Lab O1 localization, O2 failure taxonomy, O3 early prediction. O3 is not claimed for this 100-trace slice. MD grounding: docs/LEAN_FAILURE_ANALYSIS_GUIDE.md and docs/REPO_LAYOUT_RULES.md. Kernel=off."
easy_leancat_002,easy_leancat_002_t4,4,LeanCat,easy,"Let C be a category, and let f and g be morphisms in C. If the composite f after g is monic, then g is monic.","To prove a composed morphism is monic, cancel through the known monic factors.",Use the Mono definition and cancellation lemmas for composition.,partially_valid_strategy,import_failure,critic_false_accept,critic_masking,import_error,engineer,4,2,false,true,none,none,none,"O1/O2 evidence: critic approval masked a validator-visible proof failure; O3 is not claimed. Proposal grounding: README/NLP Lab O1 localization, O2 failure taxonomy, O3 early prediction. O3 is not claimed for this 100-trace slice. MD grounding: docs/LEAN_FAILURE_ANALYSIS_GUIDE.md and docs/REPO_LAYOUT_RULES.md. Kernel=off."
easy_leancat_002,easy_leancat_002_t5,5,LeanCat,easy,"Let C be a category, and let f and g be morphisms in C. If the composite f after g is monic, then g is monic.","To prove a composed morphism is monic, cancel through the known monic factors.",Use the Mono definition and cancellation lemmas for composition.,partially_valid_strategy,no_submission,critic_false_accept,critic_masking,trace_verified,engineer,4,0,false,true,none,none,none,"O1/O2 evidence: in-loop Lean check verified the submitted code; offline kernel recheck is not claimed. Proposal grounding: README/NLP Lab O1 localization, O2 failure taxonomy, O3 early prediction. O3 is not claimed for this 100-trace slice. MD grounding: docs/LEAN_FAILURE_ANALYSIS_GUIDE.md and docs/REPO_LAYOUT_RULES.md. Kernel=off."
easy_leancat_002,easy_leancat_002_t6,6,LeanCat,easy,"Let C be a category, and let f and g be morphisms in C. If the composite f after g is monic, then g is monic.","To prove a composed morphism is monic, cancel through the known monic factors.",Use the Mono definition and cancellation lemmas for composition.,partially_valid_strategy,no_submission,critic_false_accept,critic_masking,trace_verified,engineer,4,0,false,true,none,none,none,"O1/O2 evidence: in-loop Lean check verified the submitted code; offline kernel recheck is not claimed. Proposal grounding: README/NLP Lab O1 localization, O2 failure taxonomy, O3 early prediction. O3 is not claimed for this 100-trace slice. MD grounding: docs/LEAN_FAILURE_ANALYSIS_GUIDE.md and docs/REPO_LAYOUT_RULES.md. Kernel=off."
easy_leancat_002,easy_leancat_002_t7,7,LeanCat,easy,"Let C be a category, and let f and g be morphisms in C. If the composite f after g is monic, then g is monic.","To prove a composed morphism is monic, cancel through the known monic factors.",Use the Mono definition and cancellation lemmas for composition.,partially_valid_strategy,compile_loop,critic_false_accept,critic_masking,trace_verified,engineer,5,1,false,true,none,none,none,"O1/O2 evidence: in-loop Lean check verified the submitted code; offline kernel recheck is not claimed. Proposal grounding: README/NLP Lab O1 localization, O2 failure taxonomy, O3 early prediction. O3 is not claimed for this 100-trace slice. MD grounding: docs/LEAN_FAILURE_ANALYSIS_GUIDE.md and docs/REPO_LAYOUT_RULES.md. Kernel=off."
easy_leancat_002,easy_leancat_002_t8,8,LeanCat,easy,"Let C be a category, and let f and g be morphisms in C. If the composite f after g is monic, then g is monic.","To prove a composed morphism is monic, cancel through the known monic factors.",Use the Mono definition and cancellation lemmas for composition.,partially_valid_strategy,no_submission,critic_false_accept,critic_masking,trace_verified,engineer,5,0,false,true,none,none,none,"O1/O2 evidence: in-loop Lean check verified the submitted code; offline kernel recheck is not claimed. Proposal grounding: README/NLP Lab O1 localization, O2 failure taxonomy, O3 early prediction. O3 is not claimed for this 100-trace slice. MD grounding: docs/LEAN_FAILURE_ANALYSIS_GUIDE.md and docs/REPO_LAYOUT_RULES.md. Kernel=off."
easy_leancat_002,easy_leancat_002_t9,9,LeanCat,easy,"Let C be a category, and let f and g be morphisms in C. If the composite f after g is monic, then g is monic.","To prove a composed morphism is monic, cancel through the known monic factors.",Use the Mono definition and cancellation lemmas for composition.,partially_valid_strategy,compile_loop,critic_false_accept,critic_masking,trace_verified,engineer,6,1,false,true,none,none,none,"O1/O2 evidence: in-loop Lean check verified the submitted code; offline kernel recheck is not claimed. Proposal grounding: README/NLP Lab O1 localization, O2 failure taxonomy, O3 early prediction. O3 is not claimed for this 100-trace slice. MD grounding: docs/LEAN_FAILURE_ANALYSIS_GUIDE.md and docs/REPO_LAYOUT_RULES.md. Kernel=off."
